Unnamed: 0;DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
3921;2007-03-04;2007-03-10;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;154;R$/l;1.637;0.099;1.479;1.99;0.199;0.06;1.438;0.061;1.3126;1.5819;0.042;3;2007
3922;2007-03-04;2007-03-10;NORDESTE;SERGIPE;ETANOL HIDRATADO;69;R$/l;1.939;0.107;1.779;2.2;0.258;0.055;1.681;0.053;1.5789;1.784;0.032;3;2007
3923;2007-03-04;2007-03-10;NORTE;ACRE;ETANOL HIDRATADO;44;R$/l;2.129;0.183;1.99;2.78;0.31;0.086;1.819;0.187;1.6742;2.3055;0.103;3;2007
3924;2007-03-04;2007-03-10;NORTE;AMAPA;ETANOL HIDRATADO;10;R$/l;2.067;0.119;1.95;2.3;0.318;0.0579999999999999;1.749;0.15;1.6397;2.003;0.086;3;2007
3925;2007-03-04;2007-03-10;NORTE;AMAZONAS;ETANOL HIDRATADO;95;R$/l;1.89;0.115;1.75;2.29;0.206;0.061;1.684;0.071;1.577;1.9645;0.042;3;2007
3926;2007-03-04;2007-03-10;NORTE;PARA;ETANOL HIDRATADO;98;R$/l;2.19;0.198;1.97;2.8;0.296;0.09;1.894;0.058;1.7195;2.0347;0.031;3;2007
3927;2007-03-04;2007-03-10;NORTE;RONDONIA;ETANOL HIDRATADO;93;R$/l;2.012;0.147;1.67;2.58;0.299;0.073;1.713;0.15;1.25;1.9065;0.088;3;2007
3928;2007-03-04;2007-03-10;NORTE;RORAIMA;ETANOL HIDRATADO;16;R$/l;2.091;0.052;1.9;2.15;0.278;0.025;1.813;0.051;1.7767;1.8489;0.028;3;2007
3929;2007-03-04;2007-03-10;NORTE;TOCANTINS;ETANOL HIDRATADO;68;R$/l;1.894;0.105;1.75;2.09;0.375;0.055;1.519;0.071;1.41;1.76;0.047;3;2007
3930;2007-03-04;2007-03-10;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;284;R$/l;1.869;0.077;1.71;2.09;0.196;0.0409999999999999;1.673;0.053;1.39;1.8268;0.032;3;2007
3931;2007-03-04;2007-03-10;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1308;R$/l;1.782;0.113;1.47;2.09;0.218;0.063;1.564;0.08;1.1804;1.9202;0.051;3;2007
3932;2007-03-04;2007-03-10;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;1065;R$/l;1.786;0.129;1.299;2.26;0.199;0.072;1.587;0.079;1.3;1.8729;0.05;3;2007
3933;2007-03-04;2007-03-10;SUDESTE;SAO PAULO;ETANOL HIDRATADO;3591;R$/l;1.368;0.106;1.14;1.699;0.241;0.077;1.127;0.06;0.97;1.422;0.053;3;2007
3934;2007-03-04;2007-03-10;SUL;PARANA;ETANOL HIDRATADO;848;R$/l;1.541;0.119;1.137;1.799;0.261;0.077;1.28;0.122;0.98;1.6419;0.095;3;2007
3935;2007-03-04;2007-03-10;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;805;R$/l;1.874;0.1;1.299;2.349;0.254;0.053;1.62;0.095;1.305;2.0866;0.059;3;2007
3936;2007-03-04;2007-03-10;SUL;SANTA CATARINA;ETANOL HIDRATADO;558;R$/l;1.744;0.077;1.55;1.99;0.257;0.044;1.487;0.07;1.2617;1.7096;0.047;3;2007
3937;2007-03-11;2007-03-17;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;102;R$/l;1.753;0.074;1.59;1.959;0.226;0.042;1.527;0.038;1.4197;1.6346;0.025;3;2007
3938;2007-03-11;2007-03-17;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;311;R$/l;1.535;0.123;1.38;1.899;0.239;0.08;1.296;0.062;1.18;1.5113;0.048;3;2007
3939;2007-03-11;2007-03-17;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;209;R$/l;1.621;0.165;1.42;2.0;0.265;0.102;1.356;0.062;1.26;1.5855;0.046;3;2007
3940;2007-03-11;2007-03-17;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;159;R$/l;1.776;0.113;1.57;2.2;0.272;0.064;1.504;0.062;1.3332;1.7077;0.041;3;2007
3941;2007-03-11;2007-03-17;NORDESTE;ALAGOAS;ETANOL HIDRATADO;146;R$/l;1.797;0.0969999999999999;1.61;2.0;0.178;0.054;1.619;0.051;1.4699;1.725;0.032;3;2007
3942;2007-03-11;2007-03-17;NORDESTE;BAHIA;ETANOL HIDRATADO;500;R$/l;1.754;0.128;1.49;2.148;0.284;0.073;1.47;0.066;1.3198;1.7874;0.045;3;2007
3943;2007-03-11;2007-03-17;NORDESTE;CEARA;ETANOL HIDRATADO;229;R$/l;1.757;0.157;1.59;2.299;0.169;0.089;1.588;0.066;1.3454;1.8008;0.042;3;2007
3944;2007-03-11;2007-03-17;NORDESTE;MARANHAO;ETANOL HIDRATADO;101;R$/l;1.915;0.162;1.75;2.45;0.256;0.085;1.659;0.079;1.5134;1.966;0.048;3;2007
3945;2007-03-11;2007-03-17;NORDESTE;PARAIBA;ETANOL HIDRATADO;159;R$/l;1.687;0.109;1.54;2.089;0.228;0.065;1.459;0.047;1.2895;1.6343;0.032;3;2007
3946;2007-03-11;2007-03-17;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;429;R$/l;1.63;0.172;1.41;2.09;0.209;0.106;1.421;0.07;1.1408;1.6968;0.049;3;2007
3947;2007-03-11;2007-03-17;NORDESTE;PIAUI;ETANOL HIDRATADO;114;R$/l;1.964;0.163;1.8;2.3;0.254;0.083;1.71;0.06;1.5114;1.7975;0.035;3;2007
3948;2007-03-11;2007-03-17;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;155;R$/l;1.632;0.099;1.479;1.99;0.197;0.061;1.435;0.061;1.3125;1.5825;0.043;3;2007
3949;2007-03-11;2007-03-17;NORDESTE;SERGIPE;ETANOL HIDRATADO;70;R$/l;1.927;0.103;1.779;2.2;0.253;0.053;1.674;0.06;1.5503;1.8286;0.036;3;2007
3950;2007-03-11;2007-03-17;NORTE;ACRE;ETANOL HIDRATADO;44;R$/l;2.126;0.183;1.99;2.78;0.301;0.086;1.825;0.168;1.6742;2.3055;0.092;3;2007
3951;2007-03-11;2007-03-17;NORTE;AMAPA;ETANOL HIDRATADO;7;R$/l;2.025;0.124;1.95;2.3;0.231;0.061;1.794;0.128;1.7754;2.003;0.071;3;2007
3952;2007-03-11;2007-03-17;NORTE;AMAZONAS;ETANOL HIDRATADO;94;R$/l;1.88;0.115999999999999;1.75;2.29;0.198;0.062;1.682;0.079;1.577;1.9645;0.047;3;2007
3953;2007-03-11;2007-03-17;NORTE;PARA;ETANOL HIDRATADO;98;R$/l;2.197;0.19;1.99;2.8;0.314;0.086;1.883;0.047;1.807;1.9976;0.025;3;2007
3954;2007-03-11;2007-03-17;NORTE;RONDONIA;ETANOL HIDRATADO;94;R$/l;2.016;0.144;1.67;2.58;0.316;0.071;1.7;0.111;1.3404;1.8385;0.065;3;2007
3955;2007-03-11;2007-03-17;NORTE;RORAIMA;ETANOL HIDRATADO;17;R$/l;2.098;0.005;2.08;2.1;0.202;0.002;1.896;0.044;1.7969;1.934;0.023;3;2007
3956;2007-03-11;2007-03-17;NORTE;TOCANTINS;ETANOL HIDRATADO;67;R$/l;1.891;0.1;1.79;2.09;0.407;0.053;1.484;0.056;1.4002;1.6149;0.038;3;2007
3957;2007-03-11;2007-03-17;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;281;R$/l;1.874;0.08;1.71;2.13;0.2;0.043;1.674;0.055;1.39;1.8893;0.033;3;2007
3958;2007-03-11;2007-03-17;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1302;R$/l;1.786;0.103;1.245;2.1;0.223;0.0579999999999999;1.563;0.085;1.1804;1.9202;0.054;3;2007
3959;2007-03-11;2007-03-17;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;1077;R$/l;1.783;0.127;1.43;2.26;0.199;0.071;1.584;0.085;1.3;1.8729;0.054;3;2007
3960;2007-03-11;2007-03-17;SUDESTE;SAO PAULO;ETANOL HIDRATADO;3595;R$/l;1.364;0.105;1.099;1.7;0.238;0.077;1.126;0.059;0.9974;1.422;0.052;3;2007
3961;2007-03-11;2007-03-17;SUL;PARANA;ETANOL HIDRATADO;848;R$/l;1.518;0.109;1.137;1.799;0.234;0.072;1.284;0.115;0.98;1.5511;0.09;3;2007
3962;2007-03-11;2007-03-17;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;806;R$/l;1.868;0.100999999999999;1.669;2.34;0.255;0.054;1.613;0.096;1.255;2.0265;0.06;3;2007
3963;2007-03-11;2007-03-17;SUL;SANTA CATARINA;ETANOL HIDRATADO;557;R$/l;1.747;0.075;1.5;1.99;0.254;0.043;1.493;0.068;1.27;1.7096;0.046;3;2007
3964;2007-03-18;2007-03-24;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;103;R$/l;1.804;0.107;1.6;1.94;0.276;0.059;1.528;0.045;1.415;1.6645;0.029;3;2007
3965;2007-03-18;2007-03-24;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;312;R$/l;1.53;0.13;1.379;1.899;0.245;0.085;1.285;0.061;1.17;1.4627;0.047;3;2007
3966;2007-03-18;2007-03-24;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;209;R$/l;1.694;0.113;1.42;1.99;0.303;0.067;1.391;0.067;1.138;1.5855;0.048;3;2007
3967;2007-03-18;2007-03-24;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;159;R$/l;1.773;0.114;1.58;2.2;0.26;0.064;1.513;0.054;1.4328;1.6677;0.036;3;2007
3968;2007-03-18;2007-03-24;NORDESTE;ALAGOAS;ETANOL HIDRATADO;146;R$/l;1.799;0.092;1.61;2.0;0.181;0.051;1.618;0.045;1.498;1.7209;0.028;3;2007
3969;2007-03-18;2007-03-24;NORDESTE;BAHIA;ETANOL HIDRATADO;500;R$/l;1.758;0.126;1.49;2.19;0.291;0.072;1.467;0.058;1.3003;1.655;0.04;3;2007
3970;2007-03-18;2007-03-24;NORDESTE;CEARA;ETANOL HIDRATADO;234;R$/l;1.754;0.159;1.55;2.299;0.172;0.091;1.582;0.073;1.1692;1.808;0.046;3;2007
3971;2007-03-18;2007-03-24;NORDESTE;MARANHAO;ETANOL HIDRATADO;97;R$/l;1.917;0.174;1.74;2.45;0.267;0.091;1.65;0.066;1.5401;1.966;0.04;3;2007
3972;2007-03-18;2007-03-24;NORDESTE;PARAIBA;ETANOL HIDRATADO;157;R$/l;1.679;0.103;1.54;2.0;0.224;0.061;1.455;0.041;1.2895;1.5807;0.028;3;2007
3973;2007-03-18;2007-03-24;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;424;R$/l;1.63;0.17;1.41;2.09;0.2;0.104;1.43;0.065;1.228;1.6843;0.045;3;2007
3974;2007-03-18;2007-03-24;NORDESTE;PIAUI;ETANOL HIDRATADO;112;R$/l;1.967;0.16;1.84;2.29;0.261;0.081;1.706;0.059;1.535;1.8405;0.035;3;2007
3975;2007-03-18;2007-03-24;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;156;R$/l;1.691;0.099;1.479;1.99;0.259;0.059;1.432;0.059;1.3125;1.5825;0.041;3;2007
3976;2007-03-18;2007-03-24;NORDESTE;SERGIPE;ETANOL HIDRATADO;69;R$/l;1.923;0.093;1.779;2.2;0.258;0.048;1.665;0.062;1.5162;1.8286;0.037;3;2007
3977;2007-03-18;2007-03-24;NORTE;ACRE;ETANOL HIDRATADO;45;R$/l;2.11;0.195;1.99;2.78;0.329;0.092;1.781;0.217;1.3851;2.2936;0.122;3;2007
3978;2007-03-18;2007-03-24;NORTE;AMAPA;ETANOL HIDRATADO;11;R$/l;2.067;0.119;1.95;2.3;0.29;0.0579999999999999;1.777;0.123;1.7261;2.003;0.069;3;2007
3979;2007-03-18;2007-03-24;NORTE;AMAZONAS;ETANOL HIDRATADO;88;R$/l;1.891;0.124;1.75;2.29;0.209;0.066;1.682;0.077;1.5548;1.9645;0.046;3;2007
3980;2007-03-18;2007-03-24;NORTE;PARA;ETANOL HIDRATADO;96;R$/l;2.201;0.195;1.99;2.8;0.298;0.089;1.903;0.076;1.8204;2.1966;0.04;3;2007
3981;2007-03-18;2007-03-24;NORTE;RONDONIA;ETANOL HIDRATADO;91;R$/l;1.998;0.15;1.67;2.58;0.342;0.075;1.656;0.1;1.3404;1.8125;0.06;3;2007
3982;2007-03-18;2007-03-24;NORTE;RORAIMA;ETANOL HIDRATADO;16;R$/l;2.098;0.005;2.08;2.1;0.21;0.002;1.888;0.046;1.8412;1.934;0.024;3;2007
3983;2007-03-18;2007-03-24;NORTE;TOCANTINS;ETANOL HIDRATADO;66;R$/l;1.892;0.099;1.79;2.09;0.395;0.052;1.497;0.065;1.41;1.6986;0.043;3;2007
3984;2007-03-18;2007-03-24;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;283;R$/l;1.872;0.081;1.71;2.13;0.201;0.043;1.671;0.057;1.2336;1.8268;0.034;3;2007
3985;2007-03-18;2007-03-24;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1322;R$/l;1.786;0.100999999999999;1.45;2.1;0.221;0.057;1.565;0.076;1.2328;1.8399;0.049;3;2007
3986;2007-03-18;2007-03-24;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;1064;R$/l;1.779;0.131;1.39;2.2;0.213;0.074;1.566;0.086;1.2612;1.8729;0.055;3;2007
3987;2007-03-18;2007-03-24;SUDESTE;SAO PAULO;ETANOL HIDRATADO;3582;R$/l;1.367;0.100999999999999;1.15;1.699;0.227;0.074;1.14;0.058;0.999;1.4565;0.051;3;2007
3988;2007-03-18;2007-03-24;SUL;PARANA;ETANOL HIDRATADO;846;R$/l;1.509;0.107;1.259;1.799;0.231;0.071;1.278;0.111;0.9997;1.5556;0.087;3;2007
3989;2007-03-18;2007-03-24;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;818;R$/l;1.863;0.103;1.649;2.349;0.252;0.055;1.611;0.084;1.2854;1.8808;0.052;3;2007
3990;2007-03-18;2007-03-24;SUL;SANTA CATARINA;ETANOL HIDRATADO;555;R$/l;1.746;0.075;1.55;1.99;0.248;0.043;1.498;0.062;1.2748;1.6891;0.041;3;2007
3991;2007-03-25;2007-03-31;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;102;R$/l;1.785;0.094;1.6;1.899;0.251;0.053;1.534;0.05;1.44;1.6937;0.033;3;2007
3992;2007-03-25;2007-03-31;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;311;R$/l;1.545;0.123;1.42;1.899;0.223;0.08;1.322;0.064;1.173;1.5741;0.048;3;2007
3993;2007-03-25;2007-03-31;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;207;R$/l;1.824;0.118;1.58;2.09;0.362;0.065;1.462;0.09;1.25;1.7;0.062;3;2007
3994;2007-03-25;2007-03-31;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;158;R$/l;1.774;0.114;1.589;2.2;0.247;0.064;1.527;0.045;1.45;1.66;0.029;3;2007
3995;2007-03-25;2007-03-31;NORDESTE;ALAGOAS;ETANOL HIDRATADO;145;R$/l;1.797;0.096;1.61;2.0;0.182;0.053;1.615;0.041;1.52;1.7172;0.025;3;2007
3996;2007-03-25;2007-03-31;NORDESTE;BAHIA;ETANOL HIDRATADO;501;R$/l;1.753;0.128;1.49;2.148;0.278;0.073;1.475;0.062;1.3198;1.6778;0.042;3;2007
3997;2007-03-25;2007-03-31;NORDESTE;CEARA;ETANOL HIDRATADO;234;R$/l;1.761;0.157;1.579;2.299;0.18;0.089;1.581;0.066;1.3295;1.7569;0.042;3;2007
3998;2007-03-25;2007-03-31;NORDESTE;MARANHAO;ETANOL HIDRATADO;97;R$/l;1.92;0.156;1.75;2.45;0.29;0.081;1.63;0.053;1.5397;1.7698;0.033;3;2007
3999;2007-03-25;2007-03-31;NORDESTE;PARAIBA;ETANOL HIDRATADO;155;R$/l;1.687;0.108;1.54;2.089;0.232;0.064;1.455;0.034;1.3824;1.5771;0.023;3;2007
4000;2007-03-25;2007-03-31;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;420;R$/l;1.626;0.168999999999999;1.38;2.09;0.201;0.104;1.425;0.056;1.2647;1.6843;0.039;3;2007
4001;2007-03-25;2007-03-31;NORDESTE;PIAUI;ETANOL HIDRATADO;108;R$/l;1.965;0.157;1.84;2.3;0.242;0.08;1.723;0.047;1.6151;1.8405;0.027;3;2007
4002;2007-03-25;2007-03-31;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;153;R$/l;1.69;0.105;1.479;1.99;0.259;0.062;1.431;0.055;1.3126;1.5405;0.038;3;2007
4003;2007-03-25;2007-03-31;NORDESTE;SERGIPE;ETANOL HIDRATADO;71;R$/l;1.925;0.084;1.779;2.199;0.26;0.044;1.665;0.059;1.5731;1.8286;0.035;3;2007
4004;2007-03-25;2007-03-31;NORTE;ACRE;ETANOL HIDRATADO;46;R$/l;2.111;0.193;1.99;2.78;0.333;0.091;1.778;0.202;1.3851;2.2936;0.114;3;2007
4005;2007-03-25;2007-03-31;NORTE;AMAPA;ETANOL HIDRATADO;8;R$/l;2.019;0.131;1.95;2.3;0.231;0.065;1.788;0.006;1.7765;1.7913;0.003;3;2007
4006;2007-03-25;2007-03-31;NORTE;AMAZONAS;ETANOL HIDRATADO;97;R$/l;1.878;0.114;1.75;2.29;0.201;0.061;1.677;0.067;1.55;1.9534;0.04;3;2007
4007;2007-03-25;2007-03-31;NORTE;PARA;ETANOL HIDRATADO;92;R$/l;2.189;0.157;1.95;2.62;0.289;0.072;1.9;0.065;1.8241;2.1966;0.034;3;2007
4008;2007-03-25;2007-03-31;NORTE;RONDONIA;ETANOL HIDRATADO;98;R$/l;2.001;0.151;1.74;2.58;0.332;0.075;1.669;0.092;1.4446;1.8196;0.055;3;2007
4009;2007-03-25;2007-03-31;NORTE;RORAIMA;ETANOL HIDRATADO;16;R$/l;2.102;0.013;2.09;2.15;0.17;0.006;1.932;0.003;1.9303;1.9369;0.002;3;2007
4010;2007-03-25;2007-03-31;NORTE;TOCANTINS;ETANOL HIDRATADO;64;R$/l;1.892;0.099;1.79;2.09;0.394;0.052;1.498;0.069;1.41;1.7024;0.046;3;2007
4011;2007-03-25;2007-03-31;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;282;R$/l;1.873;0.079;1.69;2.1;0.195;0.042;1.678;0.048;1.4454;1.8091;0.029;3;2007
4012;2007-03-25;2007-03-31;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1313;R$/l;1.795;0.094;1.53;2.1;0.218;0.052;1.577;0.07;1.3829;1.8499;0.044;3;2007
4013;2007-03-25;2007-03-31;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;1077;R$/l;1.789;0.126;1.44;2.26;0.213;0.07;1.576;0.086;1.26;1.8791;0.055;3;2007
4014;2007-03-25;2007-03-31;SUDESTE;SAO PAULO;ETANOL HIDRATADO;3573;R$/l;1.404;0.093;1.159;1.799;0.222;0.066;1.182;0.059;1.0662;1.4757;0.05;3;2007
4015;2007-03-25;2007-03-31;SUL;PARANA;ETANOL HIDRATADO;832;R$/l;1.548;0.095;1.279;1.96;0.235;0.061;1.313;0.102;1.0691;1.6048;0.078;3;2007
4016;2007-03-25;2007-03-31;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;804;R$/l;1.867;0.1;1.659;2.349;0.246;0.054;1.621;0.074;1.2801;1.8808;0.046;3;2007
4017;2007-03-25;2007-03-31;SUL;SANTA CATARINA;ETANOL HIDRATADO;553;R$/l;1.75;0.073;1.55;1.99;0.242;0.042;1.508;0.061;1.22;1.6991;0.04;3;2007
4018;2007-04-01;2007-04-07;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;102;R$/l;1.769;0.081;1.629;1.899;0.217;0.046;1.552;0.049;1.4499;1.6827;0.032;4;2007
4019;2007-04-01;2007-04-07;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;311;R$/l;1.674;0.104;1.39;1.949;0.294;0.062;1.38;0.068;1.224;1.5776;0.049;4;2007
4020;2007-04-01;2007-04-07;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;211;R$/l;1.883;0.109;1.58;2.3;0.353;0.0579999999999999;1.53;0.12;1.25;1.83;0.078;4;2007
4021;2007-04-01;2007-04-07;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;158;R$/l;1.794;0.108;1.64;2.2;0.245;0.06;1.549;0.051;1.45;1.6932;0.033;4;2007
4022;2007-04-01;2007-04-07;NORDESTE;ALAGOAS;ETANOL HIDRATADO;145;R$/l;1.796;0.095;1.61;2.0;0.18;0.053;1.616;0.04;1.52;1.7122;0.025;4;2007
4023;2007-04-01;2007-04-07;NORDESTE;BAHIA;ETANOL HIDRATADO;503;R$/l;1.753;0.129;1.49;2.19;0.271;0.074;1.482;0.058;1.3198;1.7871;0.039;4;2007
4024;2007-04-01;2007-04-07;NORDESTE;CEARA;ETANOL HIDRATADO;234;R$/l;1.751;0.156;1.589;2.299;0.168;0.089;1.583;0.065;1.3295;1.77;0.041;4;2007
4025;2007-04-01;2007-04-07;NORDESTE;MARANHAO;ETANOL HIDRATADO;100;R$/l;1.916;0.155;1.75;2.45;0.277;0.081;1.639;0.051;1.5397;1.7788;0.031;4;2007
4026;2007-04-01;2007-04-07;NORDESTE;PARAIBA;ETANOL HIDRATADO;157;R$/l;1.694;0.111;1.54;2.089;0.235;0.066;1.459;0.049;1.3819;1.5993;0.034;4;2007
4027;2007-04-01;2007-04-07;NORDESTE;PERNAMBUCO;ETANOL HIDRATADO;419;R$/l;1.624;0.168;1.42;2.09;0.194;0.103;1.43;0.055;1.2187;1.6471;0.038;4;2007
4028;2007-04-01;2007-04-07;NORDESTE;PIAUI;ETANOL HIDRATADO;109;R$/l;1.961;0.155;1.84;2.29;0.261;0.079;1.7;0.084;1.3075;1.7887;0.049;4;2007
4029;2007-04-01;2007-04-07;NORDESTE;RIO GRANDE DO NORTE;ETANOL HIDRATADO;153;R$/l;1.68;0.106;1.49;1.99;0.247;0.063;1.433;0.05;1.3126;1.5405;0.035;4;2007
4030;2007-04-01;2007-04-07;NORDESTE;SERGIPE;ETANOL HIDRATADO;69;R$/l;1.928;0.088;1.779;2.199;0.272;0.046;1.656;0.051;1.5731;1.8224;0.031;4;2007
4031;2007-04-01;2007-04-07;NORTE;ACRE;ETANOL HIDRATADO;46;R$/l;2.105;0.193999999999999;1.99;2.78;0.323;0.092;1.782;0.202;1.3851;2.3049;0.113;4;2007
4032;2007-04-01;2007-04-07;NORTE;AMAPA;ETANOL HIDRATADO;5;R$/l;2.058;0.115999999999999;1.95;2.25;0.268;0.0559999999999999;1.79;0.01;1.7765;1.801;0.006;4;2007
4033;2007-04-01;2007-04-07;NORTE;AMAZONAS;ETANOL HIDRATADO;92;R$/l;1.89;0.118;1.75;2.29;0.206;0.062;1.684;0.065;1.5731;1.9534;0.039;4;2007
4034;2007-04-01;2007-04-07;NORTE;PARA;ETANOL HIDRATADO;86;R$/l;2.201;0.156;1.98;2.62;0.315;0.071;1.886;0.071;1.7797;2.1966;0.038;4;2007
4035;2007-04-01;2007-04-07;NORTE;RONDONIA;ETANOL HIDRATADO;103;R$/l;2.022;0.148;1.799;2.58;0.374;0.073;1.648;0.106;1.3404;1.8083;0.064;4;2007
4036;2007-04-01;2007-04-07;NORTE;RORAIMA;ETANOL HIDRATADO;19;R$/l;2.114;0.038;2.08;2.2;0.226;0.018;1.888;0.078;1.7644;1.9369;0.041;4;2007
4037;2007-04-01;2007-04-07;NORTE;TOCANTINS;ETANOL HIDRATADO;65;R$/l;1.903;0.1;1.79;2.09;0.393;0.053;1.51;0.047;1.4068;1.6183;0.031;4;2007
4038;2007-04-01;2007-04-07;SUDESTE;ESPIRITO SANTO;ETANOL HIDRATADO;277;R$/l;1.902;0.098;1.71;2.17;0.21;0.052;1.692;0.048;1.58;1.8685;0.028;4;2007
4039;2007-04-01;2007-04-07;SUDESTE;MINAS GERAIS;ETANOL HIDRATADO;1313;R$/l;1.812;0.093;1.54;2.139;0.213;0.051;1.599;0.068;1.3714;1.8189;0.043;4;2007
4040;2007-04-01;2007-04-07;SUDESTE;RIO DE JANEIRO;ETANOL HIDRATADO;1071;R$/l;1.804;0.122;1.458;2.26;0.209;0.068;1.595;0.094;1.26;1.9;0.059;4;2007
4041;2007-04-01;2007-04-07;SUDESTE;SAO PAULO;ETANOL HIDRATADO;3575;R$/l;1.43;0.094;1.159;1.799;0.202;0.066;1.228;0.053;1.1443;1.4289;0.043;4;2007
4042;2007-04-01;2007-04-07;SUL;PARANA;ETANOL HIDRATADO;835;R$/l;1.629;0.106;1.279;1.96;0.222;0.065;1.407;0.105;1.1494;1.7534;0.075;4;2007
4043;2007-04-01;2007-04-07;SUL;RIO GRANDE DO SUL;ETANOL HIDRATADO;807;R$/l;1.9;0.115;1.68;2.589;0.248;0.061;1.652;0.1;1.2801;1.9954;0.061;4;2007
4044;2007-04-01;2007-04-07;SUL;SANTA CATARINA;ETANOL HIDRATADO;553;R$/l;1.816;0.100999999999999;1.55;2.099;0.27;0.0559999999999999;1.546;0.085;1.22;1.8185;0.055;4;2007
4045;2007-04-08;2007-04-14;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;103;R$/l;1.795;0.065;1.65;1.989;0.201;0.036;1.594;0.074;1.4283;1.7195;0.046;4;2007
4046;2007-04-08;2007-04-14;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;312;R$/l;1.687;0.0969999999999999;1.39;1.949;0.264;0.057;1.423;0.067;1.22;1.6169;0.047;4;2007
4047;2007-04-08;2007-04-14;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;211;R$/l;1.886;0.114;1.68;2.3;0.315;0.06;1.571;0.121;1.2994;2.0955;0.077;4;2007
4048;2007-04-08;2007-04-14;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;159;R$/l;1.834;0.105;1.64;2.2;0.241;0.057;1.593;0.074;1.4435;2.0247;0.046;4;2007
4049;2007-04-08;2007-04-14;NORDESTE;ALAGOAS;ETANOL HIDRATADO;145;R$/l;1.81;0.096;1.61;2.0;0.178;0.053;1.632;0.05;1.555;1.8053;0.031;4;2007
4050;2007-04-08;2007-04-14;NORDESTE;BAHIA;ETANOL HIDRATADO;510;R$/l;1.761;0.121;1.55;2.19;0.263;0.069;1.498;0.063;1.3408;1.6775;0.042;4;2007
4051;2007-04-08;2007-04-14;NORDESTE;CEARA;ETANOL HIDRATADO;233;R$/l;1.752;0.155;1.579;2.299;0.174;0.088;1.578;0.067;1.3741;1.7569;0.042;4;2007
4052;2007-04-08;2007-04-14;NORDESTE;MARANHAO;ETANOL HIDRATADO;100;R$/l;1.939;0.166999999999999;1.74;2.45;0.281;0.086;1.658;0.072;1.5155;1.8148;0.043;4;2007
